,timestamp,SITE,ASSET,COMPONENT,alert_name,event_date
276,1647239276985,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
277,1647239284186,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
278,1647239289686,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
279,1647239293185,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
280,1647239337184,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
281,1647239344582,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
282,1647239396581,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
283,1647241572486,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
284,1647241573886,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
285,1647241851175,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
286,1647241896873,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
287,1647241988969,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
288,1647242010467,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
289,1647242069065,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
290,1647242410950,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
291,1647242418450,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
292,1647242424349,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
293,1647242444248,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
294,1647242454748,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
295,1647242462548,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
296,1647242472347,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
297,1647242480647,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
298,1647242483047,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
299,1647242484747,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
300,1647242515546,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
301,1647242518846,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
302,1647242529045,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
303,1647242531844,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
304,1647242534545,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
305,1647242543345,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
306,1647242545445,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
307,1647242631140,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
308,1647247936307,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
309,1647247959607,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
310,1647248224794,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
311,1647248230993,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
312,1647248244793,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
313,1647248247993,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
314,1647248249393,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
315,1647248252294,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
316,1647248287891,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
317,1647248303091,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
318,1647248307790,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
319,1647248311190,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
320,1647248362888,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
321,1647248376188,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
322,1647248382187,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
323,1647248782969,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
324,1647249415843,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
325,1647253781059,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
326,1647253784659,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
327,1647253788259,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
328,1647253852956,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
329,1647253961753,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
330,1647257011728,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
331,1647257014847,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
332,1647257019628,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
333,1647257034928,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
334,1647257061826,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
335,1647257077326,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
336,1647257078926,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
337,1647257144223,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
338,1647260632891,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
339,1647260636791,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
340,1647260640190,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
341,1647260666288,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
342,1647260673189,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
343,1647260737087,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
344,1647260738288,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
345,1647260741387,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
346,1647260750687,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
347,1647260781685,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
348,1647260784985,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
349,1647260935178,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
350,1647260938777,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
351,1647260953678,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
352,1647261089773,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
353,1647261103672,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
354,1647261117572,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
355,1647261125170,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
356,1647261128571,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
357,1647261130871,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
358,1647261142670,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
359,1647261145070,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
360,1647261148871,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
361,1647261159769,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
362,1647261161670,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
363,1647261164269,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
364,1647261171070,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
365,1647261181469,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
366,1647261201168,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
367,1647261221867,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
368,1647261225167,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
369,1647261238666,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
370,1647261240967,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
371,1647261248867,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
372,1647261255065,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
373,1647269570548,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
374,1647269576546,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
375,1647269579846,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
376,1647269581846,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
377,1647269937832,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
378,1647269946531,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
379,1647269949531,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
380,1647270014829,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
381,1647270240520,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
382,1647270254720,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
383,1647270257918,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
384,1647270259219,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
385,1647270262219,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
386,1647270281218,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
387,1647270284418,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
388,1647270289118,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
389,1647270291819,1524600080,-848050549,1396988257,LM_a141_cableTempImbalance,2022-03-14
390,1647247957206,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
391,1647248243493,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
392,1647248248293,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
393,1647248306690,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
394,1647253783558,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
395,1647269945433,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
396,1647270253419,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
397,1647270258120,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
398,1647270283019,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
399,1647270287819,1524600080,-848050549,1396988257,LM_a188_negTempOT,2022-03-14
400,1647230742151,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
401,1647230743352,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
402,1647230744852,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
403,1647230746352,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
404,1647230748151,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
405,1647230749252,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
406,1647230753351,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
407,1647230761450,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
408,1647230777850,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
409,1647230778949,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
410,1647230828048,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
411,1647230830047,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
412,1647230832247,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
413,1647230844247,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
414,1647230845647,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
415,1647231009340,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
416,1647231034139,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
417,1647231035740,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
418,1647231056438,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
419,1647231063139,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
420,1647231252429,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
421,1647231710110,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
422,1647231711310,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
423,1647231712612,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
424,1647231993898,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
425,1647231996098,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
426,1647232001498,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
427,1647232002598,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
428,1647232017498,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
429,1647232028397,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
430,1647232030097,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
431,1647232031697,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
432,1647232036997,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
433,1647232040396,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
434,1647232043997,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
435,1647232045296,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
436,1647232046596,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
437,1647232048996,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
438,1647232050195,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
439,1647232059696,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
440,1647232070595,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
441,1647232177091,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
442,1647232181791,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
443,1647232183091,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
444,1647232184190,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
445,1647232326684,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
446,1647232329885,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
447,1647232335984,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
448,1647232339584,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
449,1647232368683,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
450,1647232369982,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
451,1647232371983,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
452,1647232373283,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
453,1647232404082,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
454,1647232406681,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
455,1647232409282,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
456,1647232413382,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
457,1647232414681,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
458,1647232418881,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
459,1647232422482,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
460,1647232427781,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
461,1647232431181,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
462,1647232434580,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
463,1647232437080,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
464,1647232440580,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
465,1647232449580,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
466,1647232451980,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
467,1647232453580,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
468,1647232456179,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
469,1647232460078,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
470,1647232461379,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
471,1647232470579,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
472,1647232483578,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
473,1647232486679,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
474,1647232491578,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
475,1647232493478,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
476,1647232505978,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
477,1647232509977,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
478,1647232534877,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
479,1647232549076,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
480,1647232554975,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
481,1647232557375,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
482,1647232558476,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
483,1647232561675,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
484,1647232590474,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
485,1647232591574,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
486,1647233242846,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
487,1647233247546,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
488,1647233703927,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
489,1647233705027,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
490,1647233849620,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
491,1647233850722,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
492,1647234322202,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
493,1647234326501,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
494,1647234354700,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
495,1647234356500,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
496,1647234359301,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
497,1647234381199,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
498,1647234388999,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
499,1647234390099,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
500,1647234394398,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
501,1647234463595,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
502,1647234466595,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
503,1647234503895,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
504,1647234555791,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
505,1647234564291,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
506,1647234576590,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
507,1647234579290,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
508,1647234580490,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
509,1647234582790,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
510,1647234586390,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
511,1647234623788,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
512,1647234625389,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
513,1647234627989,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
514,1647234630289,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
515,1647234632589,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
516,1647234636089,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
517,1647234637588,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
518,1647234643887,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
519,1647234649088,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
520,1647234652288,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
521,1647234657288,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
522,1647234661687,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
523,1647234664187,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
524,1647234666287,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
525,1647234667487,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
526,1647234671287,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
527,1647234676286,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
528,1647234678987,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
529,1647234690486,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
530,1647234691886,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
531,1647234701385,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
532,1647234708985,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
533,1647234716785,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
534,1647234730084,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
535,1647234732984,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
536,1647234770482,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
537,1647234773082,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
538,1647234777282,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
539,1647234796481,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
540,1647234805181,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
541,1647234820180,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
542,1647234824681,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
543,1647234828480,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
544,1647234844079,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
545,1647234850878,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
546,1647234853079,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
547,1647234854178,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
548,1647234874078,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
549,1647234878677,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
550,1647234884077,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
551,1647234898376,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
552,1647235638044,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
553,1647235639244,1524600080,-848050549,1396988257,LM_a191_negTempRationality,2022-03-14
